place_id,Restaurant Name,Address,Country,Region,Price,Cuisine,Longitude,Latitude,Phone Number,Michelin Guide Post Link,Google Website Link,Michelin Award,Facilities And Services,Description,SFA Hygiene Grade,Safety Penalty,Review Count,Average Rating,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJf7JfE68b2jERfkjctooUmCA,Native Kitchen - Asian Cuisine/Local Favourites (Sentosa),"10 Artillery Avenue Sentosa Island, Lobby Level Village Hotel at Sentosa, 099951",Singapore,Central,2.0,Singaporean,103.8203696,1.2528069,6722 0818,Not in Michelin Guide Yet,https://maps.google.com/?cid=2348649791679645822,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.7118,excellent,0.8341,good,0.8422,4.0,4.75,4.0
ChIJXeNqJ34P2jERIs_-8GD6GJ4,Navratna Indian Food & Pizza,"Joo Koon Bus Interchange, Singapore 629116",Singapore,West,1.0,Indian,103.6780429,1.3270973,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11392130551700705058,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,3,1.33,poor,0.9079,excellent,0.5778,poor,0.9906,2.0,2.67,2.67
ChIJk4Tb_E8X2jERI63VAV5fJUw,"Nayana Kpop Cafe & RestaurantFlora Vista, Nice Korean Food (Amk Singapore, Indoor Pet Friendly, Vegetarian Options)","7 Ang Mo Kio Street 66, Singapore 569061",Singapore,North-East,2.0,Korean,103.8505798,1.3917673,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5486896578383162659,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,2,5.0,average,0.8019,excellent,0.9788,good,0.9966,4.0,5.0,4.0
ChIJVVN5-ZkU2jERtx2kPosqNo4,Nelson Bar & Restaurant (Sembawang),"Sembawang Road, Singapore 758501",Singapore,North,2.0,Bar,103.8327361,1.4533759,8468 6666,Not in Michelin Guide Yet,https://maps.google.com/?cid=10247424779667905975,Not Awarded Any Yet,"Dine-in,Delivery,Reservations,Beer,Wine,Cocktails,Credit cards,NFC payments",No Description Available Yet,A,0,3,4.33,average,0.8947,excellent,0.9238,good,0.9438,3.33,4.67,4.0
ChIJ-eIsGtoP2jER5yDlEzrLACE,Neo Garden Restaurant,"406 Jurong West Street 42, Block 406, Singapore 640406",Singapore,West,3.0,Chinese,103.7225882,1.3542421,6560 1012,Not in Michelin Guide Yet,https://maps.google.com/?cid=2378124053553946855,Not Awarded Any Yet,"Takeaway,Reservations",No Description Available Yet,A,0,1,3.0,poor,0.7582,terrible,0.9839,terrible,0.7791,2.0,1.0,1.0
ChIJMTfXgw0R2jER4gj8kqiKLUc,New Nanyang | Hillv2,"4 Hillview Rise, Singapore 667979",Singapore,West,1.0,Singaporean,103.7644966,1.3630151,8016 3665,Not in Michelin Guide Yet,https://maps.google.com/?cid=5128908007269992674,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,3,2.67,poor,0.7355,good,0.1173,good,0.5846,2.67,3.33,4.0
ChIJJb1OuVgT2jERRZkz3HVVBRE,New Palani Indian Food,"25 Woodlands Industrial Park E1, Singapore 757780",Singapore,North,1.0,Indian,103.79799,1.4551799,9887 1474,Not in Michelin Guide Yet,https://maps.google.com/?cid=1226480438222231877,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,2,4.0,good,0.9889,excellent,0.505,good,0.9534,4.0,4.5,4.0
ChIJ9dCiNt8X2jER5OWfcH_svP8,New Taste (Jalan Kayu),"243 Jalan Kayu, Singapore 799457",Singapore,North-East,2.0,Chinese,103.8729179,1.396385,6962 8586,Not in Michelin Guide Yet,https://maps.google.com/?cid=18427863807387756004,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Credit cards,NFC payments",No Description Available Yet,B,1,4,4.0,good,0.6596,excellent,0.5083,good,0.569,3.75,4.75,4.0
ChIJ7SeKDbIT2jER7ItBJMVOVk0,New World (Meng Kee) Famous Prawn Noodle,"302 Woodlands Street 31, Singapore 730302",Singapore,North,1.0,Noodle Shop,103.7740358,1.4314841,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5572728197541366764,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,4.2,good,0.5623,good,0.2832,good,0.705,3.2,3.0,4.0
ChIJe4wL_OsZ2jERySoDk6jlhNQ,Newton Food Centre,"500 Clemenceau Avenue North, Singapore 229495",Singapore,Central,1.0,Food Court,103.8395742,1.3119888,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=15313617145150253769,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Credit cards,NFC payments,Wheelchair accessible",Lively market with numerous stalls & hawkers offering seafood & local specialities.,A,0,1,3.0,poor,0.8293,poor,0.1636,good,0.6625,2.0,2.0,4.0
ChIJaVvEL9sZ2jER1hIYqxs_yxI,Ng Ah Sio Bak Kut Teh (Rangoon Road),"208 Rangoon Rd, Hong Building, Singapore 218453",Singapore,Central,2.0,Singaporean,103.8528465,1.3176018,6291 4537,Not in Michelin Guide Yet,https://maps.google.com/?cid=1354245501022114518,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Credit cards,NFC payments,Wheelchair accessible","Casual, bustling spot known for its namesake peppery pork rib soup & other Singaporean classics.",A,0,4,3.5,good,0.7158,good,0.5463,good,0.7771,3.75,3.5,3.25
ChIJS44NPfwa2jERH1ygoIgk05w,Niqqi's The Cheese Prata Shop,"16 Clementi Rd, Singapore 129745",Singapore,Central,1.0,Indian,103.7685899,1.2928572,8222 9822,Not in Michelin Guide Yet,https://maps.google.com/?cid=11300416059231722527,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Coffee",No Description Available Yet,A,0,3,3.33,good,0.8969,excellent,0.6209,good,0.9659,3.33,3.33,3.0
ChIJ6YKu6vEa2jER-SoMeW_KAtE,Nks Indian Muslim,"#01-126, 721 Clementi West Street 2, Singapore 120721",Singapore,Central,1.0,Indian,103.7642174,1.3031277,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=15060822684001381113,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,3.5,average,0.5599,excellent,0.6118,good,0.9033,3.5,3.75,3.75
ChIJWdqmIQAR2jERW1D8rk5jQRs,Nks Indian Muslim Food (Choa Chu Kang Street 62),"624 Choa Chu Kang Street 62, Singapore 680624",Singapore,West,1.0,Indian,103.7467985,1.3978458,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1963960102104617051,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee",No Description Available Yet,A,0,4,3.25,good,0.6744,good,0.4866,good,0.6858,3.0,3.0,3.0
ChIJvTyrzTsY2jERoMU50NeYx7k,No Signboard Seafood At Geylang,"Geylang Road, Singapore 389406",Singapore,Central,3.0,Seafood,103.8827264,1.3128969,6842 3415,Not in Michelin Guide Yet,https://maps.google.com/?cid=13386836470060926368,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,2,3.0,good,0.5844,good,0.4174,good,0.7664,3.0,3.0,3.0
ChIJv4Mk4QYa2jERIgWstawGrA8,No. 1 Adam's Nasi Lemak,"2 Adam Road, Singapore 289876",Singapore,Central,1.0,Street Food,103.8141545,1.3240414,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1129284945415243042,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,2.4,poor,0.8222,good,0.6243,good,0.8872,2.4,3.2,3.2
ChIJZQgQCQAP2jER69LKMcJUbko,No. 8 Kitchen,"638A Jurong West Street 61, Singapore 641638",Singapore,West,1.0,Chinese,103.6977813,1.3418938,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5363317399280603883,Not Awarded Any Yet,,No Description Available Yet,A,0,4,3.0,good,0.6232,good,0.5225,good,0.8424,3.0,3.75,4.0
ChIJLfLd8WUR2jERJzv1LnUhq60,Nonya Bong The Peranakan,"691B Choa Chu Kang Crescent, Singapore 682691",Singapore,West,2.0,Peranakan,103.750866,1.4019304,8303 1755,Not in Michelin Guide Yet,https://maps.google.com/?cid=12514132776761768743,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Coffee,NFC payments",No Description Available Yet,A,0,5,5.0,average,0.5147,excellent,0.4575,good,0.7544,4.0,4.2,4.2
ChIJMfRLwpcP2jERN9e19lLPheI,Noorvajagath,"815 Jurong West Avenue 5, Singapore 640816",Singapore,West,1.0,Street Food,103.6960676,1.3453576,8378 3712,Not in Michelin Guide Yet,https://maps.google.com/?cid=16322680379707610935,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,B,1,5,1.2,poor,0.7717,poor,0.8465,poor,0.6781,2.0,1.6,2.4
ChIJ7yFKFMgR2jERdKeiUVLXNaA,Ntp Western & Grill,"Bukit Panjang Road, Singapore 679947",Singapore,West,1.0,Western,103.7725022,1.3775186,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11544369968391038836,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.6,poor,0.9317,good,0.6076,good,0.9253,2.8,3.2,3.4
ChIJ4ahB-GAU2jER1Muq44LVxOg,Nurfir Nasi Ayam,"Yishun Avenue 6, Singapore 760248",Singapore,North,1.0,Malay,103.8431349,1.4361785,9474 1986,Not in Michelin Guide Yet,https://maps.google.com/?cid=16772765670376655828,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,B,1,3,2.67,average,0.7455,average,0.4841,average,0.9579,3.0,3.0,3.0
ChIJQ6frzW0Q2jERs7aQiG-daxw,Nury Dian Xin Delight,"8A Admiralty Street, Singapore 757437",Singapore,North,2.0,Manufacturer,103.8147431,1.4630794,6564 5667,Not in Michelin Guide Yet,https://maps.google.com/?cid=2047903557928138419,Not Awarded Any Yet,Delivery,No Description Available Yet,A,0,5,5.0,excellent,0.6424,excellent,0.9356,good,0.9697,4.2,5.0,4.0
ChIJ60CIAdUb2jERSvwkMfwaEWM,Nyonya Curry Puff Cafe,"24 Sin Ming Road, Singapore 570024",Singapore,North-East,1.0,Food,103.8364533,1.3553434,9881 3552,Not in Michelin Guide Yet,https://maps.google.com/?cid=7138516554817535050,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,5,4.2,good,0.8244,excellent,0.7186,good,0.951,3.8,4.0,3.4
ChIJ47ET1WEQ2jERXN5T1RcyCQo,O.Bba Jjajang & Bbq,"19 Cheong Chin Nam Road, Singapore 599736",Singapore,Central,2.0,Korean,103.7750924,1.3434531,6463 9262,Not in Michelin Guide Yet,https://maps.google.com/?cid=723164293114355292,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,4,4.75,average,0.82,excellent,0.8408,good,0.8961,3.25,4.75,4.0
ChIJ_VQGYcQX2jER42EsUwsttT4,O2 Cafe Cucina 17,"3 Ang Mo Kio Electronics Park Road, Singapore 569450",Singapore,North-East,2.0,Cafe,103.8464965,1.3892748,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=4518567327799468515,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.0,good,0.5949,good,0.4465,good,0.7699,4.0,4.0,4.0
ChIJKVlOYI0Z2jERbutcJw5KbxQ,Oasis Bar & Restaurant,"10 Scotts Rd, Level 1 Terrace Wing, Singapore 228211",Singapore,Central,2.0,Western,103.8334004,1.3062616,6732 1234,Not in Michelin Guide Yet,https://maps.google.com/?cid=1472477027823840110,Not Awarded Any Yet,"Dine-in,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.8,good,0.7265,excellent,0.7473,good,0.8532,4.0,4.6,4.0
ChIJ-eGhoVUZ2jERqnCQOy9DEeo,Oasis Spice Caf,"8 Sentosa Gateway, Universal Studios, 098269",Singapore,Central,2.0,Indian,103.8225935,1.2538639,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=16866335949621063850,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.4,good,0.8368,excellent,0.8093,good,0.8546,3.4,4.2,4.0
ChIJJyodxP0b2jERvwv6K_-NPY8,Ocean Restaurant,"B1M, Equarius Hotel, 16 Sentosa Gateway, Resorts World Sentosa, 098133",Singapore,Central,4.0,Fine Dining,103.8166317,1.2579753,6577 6869,Not in Michelin Guide Yet,https://maps.google.com/?cid=10321562048097029055,Not Awarded Any Yet,"Dine-in,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible","Underwater fine-dining venue with panoramic views of tropical fish, manta rays & reef sharks.",A,0,5,3.8,good,0.6381,excellent,0.9033,good,0.7131,3.8,4.4,3.4
ChIJg1kjEKAZ2jERUbu413xQv7c,Octapas (International Tapas Bar),"North Boat Quay, Singapore 179024",Singapore,Central,2.0,Bar,103.8468426,1.2903999,0917 523 8857,Not in Michelin Guide Yet,https://maps.google.com/?cid=13240389926617922385,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Live music,Beer,Wine,Cocktails,Credit cards,NFC payments",No Description Available Yet,A,0,3,1.0,poor,0.6785,average,0.4611,good,0.5135,2.0,2.0,2.33
ChIJEZv0emYX2jER0c-P6GmF_Vc,Odeon Beef Noodles (Koufu Thomson Plaza),"Upper Thomson Road, Singapore 576583",Singapore,North-East,1.0,Street Food,103.8308906,1.3548586,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6340370540327325649,Not Awarded Any Yet,"Dine-in,Takeaway,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,3.0,good,0.6702,good,0.4356,good,0.9097,3.2,3.2,3.2
ChIJCYzVZHUT2jERfDzBtFzLfgA,Ofanz Rojak & Popiah,"Blk 676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Street Food,103.8006002,1.4398187,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=35689446095535228,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.4,good,0.6069,good,0.3813,good,0.8418,3.8,3.6,3.4
ChIJ04wCwu0T2jERegJBBuoxChs,Ok Chicken Rice & Humfull Laksa (Wh),"Woodlands Height, Singapore 737858",Singapore,North,1.0,Street Food,103.799284,1.4284946,6717 6291,Not in Michelin Guide Yet,https://maps.google.com/?cid=1948424669988192890,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,A,0,5,4.2,average,0.734,excellent,0.7194,good,0.9204,3.8,4.4,4.4
ChIJyShzYDEV2jERLwdx-iLYb1k,Ok Chicken Rice & Humfull Laksa (Yishun),"Yishun Street 51, Singapore 763513",Singapore,North,1.0,Halal,103.8439258,1.4162877,9026 7051,Not in Michelin Guide Yet,https://maps.google.com/?cid=6444607236532668207,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,4,5.0,excellent,0.8002,good,0.9448,good,0.998,4.5,4.25,4.0
ChIJLWkAdQAR2jERjAFJ1Q1Is0g,Oka Japanese Restaurant,"Island Club Road, Singapore 578774",Singapore,North-East,3.0,Japanese,103.8184598,1.358925,6431 8256,Not in Michelin Guide Yet,https://maps.google.com/?cid=5238610015812125068,Not Awarded Any Yet,"Dine-in,Reservations,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,3,5.0,good,0.5335,good,0.3304,good,0.6935,3.67,4.33,4.0
ChIJuU9qyPgb2jERidqJVhPuyUw,Ola Beach Club,"46 Siloso Bch Walk, 099005",Singapore,Central,3.0,Western,103.8152455,1.2531173,8028 3228,Not in Michelin Guide Yet,https://maps.google.com/?cid=5533215384025029257,Not Awarded Any Yet,"Dine-in,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible","Hawaiian-themed bar & water sports center with a swimming pool, a restaurant & DJs after dark.",A,0,5,4.8,excellent,0.8166,excellent,0.8685,good,0.9145,3.8,4.8,4.0
ChIJWzTvXEcY2jERvSzB8XNKKCk,Old Airport Road Food Centre,"51 Old Airport Road, Singapore 390051",Singapore,Central,1.0,Street Food,103.8858445,1.3082405,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=2965702216461135037,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Beer,Coffee,NFC payments,Wheelchair accessible","Busy indoor hawker center with stalls serving noodle soups, stir-fries, curries & dumplings.",B,1,3,5.0,average,0.9106,excellent,0.5527,good,0.9172,4.0,4.67,4.0
ChIJMa4IPwAT2jERjAGZzUgDrLE,Old Airport Road Wanton Mee,"20 Woodlands Drive 17, Singapore 737924",Singapore,North,1.0,Street Food,103.7943989,1.4247128,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12802611451929362828,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.0,good,0.6294,good,0.5256,good,0.6783,3.0,3.0,3.6
ChIJiU9mL2AZ2jER07ZospknPBk,Old Habits Cafe,"2 Telok Blangah Way, Mt Faber, #01-04 Next to the Swimming Pool, SAFRA, 098803",Singapore,Central,2.0,Cafe,103.8175278,1.2771481,8864 3343,Not in Michelin Guide Yet,https://maps.google.com/?cid=1818371890627524307,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,5.0,good,0.6345,excellent,0.9709,good,0.9926,3.67,5.0,4.0
ChIJ3x7is3IZ2jERFSd4jaEqTC8,Old Nyonya,"1 Kadayanallur St, #01-04 Maxwell Food Centre, Singapore 069184",Singapore,Central,1.0,Street Food,103.8446788,1.2806167,8072 0948,Not in Michelin Guide Yet,https://maps.google.com/?cid=3408145891364185877,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Beer,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,B,1,5,4.2,good,0.7738,excellent,0.7628,good,0.966,3.8,4.2,3.8
ChIJl7Mt2S4b2jER4cqFkLjWtIE,Old Place Coffee,"37 Teban Gardens Road, Singapore 600037",Singapore,West,1.0,Cafe,103.7427812,1.32086,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=9346331214887635681,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee",No Description Available Yet,A,0,5,4.6,good,0.9181,good,0.8673,good,0.8009,4.0,4.0,4.0
ChIJg778KgAR2jERjZ5JerAQ3xo,Old Punggol Nasi Lemak | Economy Rice,"668a Choa Chu Kang Cres, Singapore 680668",Singapore,West,1.0,Street Food,103.7504553,1.4017334,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1936284714944536205,Not Awarded Any Yet,,No Description Available Yet,B,1,1,1.0,terrible,0.9866,terrible,0.7303,terrible,0.5736,1.0,1.0,1.0
ChIJERAvwEsY2jERBIvYoeeyuh0,Old Street Bak Kut Teh,"Stadium Riverside Walk, Singapore 397628",Singapore,Central,2.0,Street Food,103.8724007,1.3034977,6438 6886,Not in Michelin Guide Yet,https://maps.google.com/?cid=2142221280690604804,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,2.4,poor,0.8132,terrible,0.7085,good,0.7972,2.8,2.6,2.6
ChIJ2XO3SFAT2jERy8vBEk3wGw4,Old Times,"676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Street Food,103.8006515,1.4398741,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1016670354720017355,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,1.5,good,0.4445,good,0.1887,good,0.4513,3.5,3.25,3.5
ChIJ_d5uWgAR2jERETWtZFoJp8Q,Old Tiong Bahru Bak Kut Teh,"Anamalai Avenue, Singapore 276472",Singapore,Central,1.0,Chinese,103.7949767,1.3306312,9447 7577,Not in Michelin Guide Yet,https://maps.google.com/?cid=14170305036385334545,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,B,1,4,3.75,good,0.4588,excellent,0.5142,good,0.8238,3.5,3.75,3.5
ChIJnSxdILMR2jERn6Mzeid87bE,Omar Shariff Authentic Indian Cuisine,"Greenwood Avenue, Singapore 289215",Singapore,Central,2.0,Indian,103.8068962,1.331318,9151 0015,Not in Michelin Guide Yet,https://maps.google.com/?cid=12821040223189443487,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Coffee,Credit cards",No Description Available Yet,A,0,5,5.0,average,0.7313,excellent,0.6177,good,0.9687,3.8,4.8,3.8
ChIJNxkcycUX2jERQy0E0S6-P8c,Omot,"Soo Chow Garden Road, Singapore 577937",Singapore,North-East,2.0,Japanese,103.8312373,1.3545895,9450 1020,Not in Michelin Guide Yet,https://maps.google.com/?cid=14357403245364915523,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Cocktails,Credit cards,NFC payments",No Description Available Yet,A,0,4,2.75,good,0.8576,good,0.6031,good,0.9899,2.75,2.5,2.75
ChIJxxr--7cZ2jERH76ptjIrcp0,One Kueh At A Time,"713A Ang Mo Kio Avenue 6, Singapore 561713",Singapore,North-East,1.0,Takeout,103.8459022,1.371723,9795 6119,Not in Michelin Guide Yet,https://maps.google.com/?cid=11345177908112637471,Not Awarded Any Yet,"Takeaway,Delivery",No Description Available Yet,A,0,5,3.2,good,0.7394,excellent,0.4756,good,0.951,3.2,3.8,3.2
ChIJy9Q8XwoV2jERfpCCXitBAYo,One Ocean,"807 Yishun Ring Road, Singapore 760807",Singapore,North,2.0,Singaporean,103.8314391,1.416573,9625 8836,Not in Michelin Guide Yet,https://maps.google.com/?cid=9944301106735779966,Not Awarded Any Yet,"Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,A,0,5,4.0,good,0.8822,excellent,0.6683,good,0.9927,3.8,4.2,3.8
ChIJ3UWEliMS2jERV--2pF8bfJU,One Sky Seafood Restaurant,"Woodlands Road, Singapore 729678",Singapore,North,2.0,Seafood,103.7566142,1.4083877,6256 3973,Not in Michelin Guide Yet,https://maps.google.com/?cid=10771514506362679127,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Coffee,Credit cards,NFC payments",No Description Available Yet,B,1,5,3.2,good,0.7509,good,0.7033,good,0.8716,3.0,3.0,3.6
